"","case_id","num_HH_members","psu","state","wealth_idx","district","HH_head_religion","HH_head_caste","HH_member_idx","sex","age","edu_lvl","birth_cert","has_aadhaar","mother_edu_lvl"
"818"," 34012228",10,340122,"uttarakhand","middle","pithoragarh","hindu","scheduled caste",8,"male","1","no education, preschool","has certificate","no","secondary"
"819"," 34012356",3,340123,"uttarakhand","richer","hardwar","hindu","other backward class",3,"female","0","no education, preschool","has certificate","no","secondary"
"820"," 34012380",3,340123,"uttarakhand","richer","hardwar","hindu","scheduled caste",3,"female","0","no education, preschool","has certificate","no","secondary"
"821"," 34012393",9,340123,"uttarakhand","richest","hardwar","hindu","other backward class",8,"female","0","no education, preschool","has certificate","no","higher"
"822"," 34012404",5,340124,"uttarakhand","richer","tehri garhwal","hindu","none of above",5,"female","0","no education, preschool","registered","no","secondary"
"823"," 34012428",8,340124,"uttarakhand","middle","tehri garhwal","hindu","other backward class",5,"female","4","no education, preschool","has certificate","no","secondary"
"824"," 34012428",8,340124,"uttarakhand","middle","tehri garhwal","hindu","other backward class",6,"male","2","no education, preschool","has certificate","no","secondary"
"825"," 34012440",7,340124,"uttarakhand","middle","tehri garhwal","hindu","other backward class",7,"male","4","no education, preschool","registered","no","no education"
"826"," 34012444",6,340124,"uttarakhand","richest","tehri garhwal","hindu","other backward class",6,"male","1","no education, preschool","has certificate","no","higher"
"827"," 34012445",7,340124,"uttarakhand","richer","tehri garhwal","hindu","scheduled caste",4,"male","3","no education, preschool","has certificate","no","secondary"
"828"," 34012445",7,340124,"uttarakhand","richer","tehri garhwal","hindu","scheduled caste",5,"female","1","no education, preschool","has certificate","no","secondary"
"829"," 34012458",4,340124,"uttarakhand","middle","tehri garhwal","hindu","other backward class",3,"male","4","no education, preschool","has certificate","no","secondary"
"830"," 34012464",5,340124,"uttarakhand","richer","tehri garhwal","hindu","other backward class",3,"female","4","no education, preschool","has certificate","no","primary"
"831"," 34012464",5,340124,"uttarakhand","richer","tehri garhwal","hindu","other backward class",4,"male","1","no education, preschool","has certificate","no","primary"
"832"," 34012503",4,340125,"uttarakhand","middle","udham singh nagar","hindu","scheduled caste",3,"female","3","no education, preschool","has certificate","no","secondary"
"833"," 34012503",4,340125,"uttarakhand","middle","udham singh nagar","hindu","scheduled caste",4,"female","1","no education, preschool","has certificate","no","secondary"
"834"," 34012533",6,340125,"uttarakhand","richer","udham singh nagar","hindu","none of above",4,"male","4","no education, preschool","registered","no","secondary"
"835"," 34012533",6,340125,"uttarakhand","richer","udham singh nagar","hindu","none of above",5,"female","0","no education, preschool","registered","no","secondary"
"836"," 34012539",9,340125,"uttarakhand","richest","udham singh nagar","hindu","scheduled caste",6,"female","2","no education, preschool","has certificate","no","higher"
"837"," 34012539",9,340125,"uttarakhand","richest","udham singh nagar","hindu","scheduled caste",7,"female","1","no education, preschool","has certificate","no","higher"
"838"," 34012545",4,340125,"uttarakhand","richest","udham singh nagar","hindu","scheduled caste",4,"male","0","no education, preschool","has certificate","no","secondary"
"839"," 34012549",5,340125,"uttarakhand","richer","udham singh nagar","hindu","scheduled tribe",5,"female","4","no education, preschool","has certificate","no","no education"
"840"," 34012561",5,340125,"uttarakhand","poorer","udham singh nagar","hindu","scheduled caste",5,"female","0","no education, preschool","neither certificate or registered","no","primary"
"841"," 34012563",5,340125,"uttarakhand","middle","udham singh nagar","hindu","scheduled caste",3,"male","3","no education, preschool","neither certificate or registered","no","secondary"
"842"," 34012563",5,340125,"uttarakhand","middle","udham singh nagar","hindu","scheduled caste",4,"male","2","no education, preschool","neither certificate or registered","no","secondary"
"843"," 34012563",5,340125,"uttarakhand","middle","udham singh nagar","hindu","scheduled caste",5,"female","0","no education, preschool","neither certificate or registered","no","secondary"
"844"," 34012569",4,340125,"uttarakhand","richer","udham singh nagar","hindu","scheduled tribe",4,"male","3","no education, preschool","has certificate","no","secondary"
"845"," 34012593",6,340125,"uttarakhand","richer","udham singh nagar","hindu","scheduled caste",6,"female","4","no education, preschool","has certificate","no","primary"
"846"," 34012594",4,340125,"uttarakhand","richer","udham singh nagar","hindu","none of above",3,"male","4","no education, preschool","registered","no","secondary"
"847"," 34012604",4,340126,"uttarakhand","richer","tehri garhwal","hindu","none of above",4,"female","3","no education, preschool","has certificate","no","higher"
"848"," 34012609",4,340126,"uttarakhand","richest","tehri garhwal","hindu","other backward class",4,"female","4","no education, preschool","has certificate","no","higher"
"849"," 34012631",4,340126,"uttarakhand","richer","tehri garhwal","hindu","other backward class",4,"female","0","no education, preschool","registered","no","secondary"
"850"," 34012637",5,340126,"uttarakhand","richest","tehri garhwal","hindu","scheduled caste",5,"male","1","no education, preschool","has certificate","no","secondary"
"851"," 34012646",5,340126,"uttarakhand","richer","tehri garhwal","hindu","none of above",5,"female","2","no education, preschool","has certificate","no","higher"
"852"," 34012653",4,340126,"uttarakhand","richest","tehri garhwal","hindu","scheduled caste",4,"female","2","no education, preschool","has certificate","no","higher"
"853"," 34012695",4,340126,"uttarakhand","richer","tehri garhwal","hindu","scheduled caste",3,"female","3","no education, preschool","has certificate","no","secondary"
"854"," 34012695",4,340126,"uttarakhand","richer","tehri garhwal","hindu","scheduled caste",4,"male","0","no education, preschool","has certificate","no","secondary"
"855"," 34012734",10,340127,"uttarakhand","richer","almora","hindu","none of above",5,"female","3","no education, preschool","has certificate","no","secondary"
"856"," 34012734",10,340127,"uttarakhand","richer","almora","hindu","none of above",6,"female","2","no education, preschool","has certificate","no","secondary"
"857"," 34012734",10,340127,"uttarakhand","richer","almora","hindu","none of above",7,"male","0","no education, preschool","has certificate","no","secondary"
"858"," 34012743",4,340127,"uttarakhand","richer","almora","hindu","scheduled caste",4,"female","3","no education, preschool","registered","no","secondary"
"859"," 34012745",4,340127,"uttarakhand","poorer","almora","hindu","none of above",3,"male","4","no education, preschool","has certificate","no","primary"
"860"," 34012748",4,340127,"uttarakhand","richer","almora","hindu","none of above",3,"male","3","no education, preschool","registered","no","higher"
"861"," 34012751",4,340127,"uttarakhand","richer","almora","hindu","none of above",4,"male","2","no education, preschool","neither certificate or registered","no","higher"
"862"," 34012782",6,340127,"uttarakhand","middle","almora","hindu","none of above",4,"female","0","no education, preschool","has certificate","no","higher"
"863"," 34012782",6,340127,"uttarakhand","middle","almora","hindu","none of above",6,"male","4","no education, preschool","has certificate","no","secondary"
"864"," 34012792",7,340127,"uttarakhand","richer","almora","hindu","scheduled caste",2,"male","4","no education, preschool","neither certificate or registered","no","secondary"
"865"," 34012792",7,340127,"uttarakhand","richer","almora","hindu","scheduled caste",5,"male","3","no education, preschool","neither certificate or registered","no","higher"
"866"," 34012805",9,340128,"uttarakhand","richer","udham singh nagar","hindu","scheduled caste",5,"male","0","no education, preschool","has certificate","no","primary"
"867"," 34012805",9,340128,"uttarakhand","richer","udham singh nagar","hindu","scheduled caste",9,"female","1","no education, preschool","has certificate","no","higher"
"868"," 34012816",6,340128,"uttarakhand","poorer","udham singh nagar","hindu","scheduled caste",5,"male","2","no education, preschool","neither certificate or registered","no","secondary"
"869"," 34012866",5,340128,"uttarakhand","middle","udham singh nagar","hindu","scheduled caste",3,"male","4","no education, preschool","neither certificate or registered","no","secondary"
"870"," 34012880",12,340128,"uttarakhand","poorer","udham singh nagar","hindu","none of above",8,"male","4","no education, preschool","registered","yes","secondary"
"871"," 34012880",12,340128,"uttarakhand","poorer","udham singh nagar","hindu","none of above",9,"male","2","no education, preschool","has certificate","no","secondary"
"872"," 34012880",12,340128,"uttarakhand","poorer","udham singh nagar","hindu","none of above",12,"male","1","no education, preschool","has certificate","no","secondary"
"873"," 34012888",8,340128,"uttarakhand","poorest","udham singh nagar","hindu","scheduled tribe",8,"male","0","no education, preschool","has certificate","no","secondary"
